Record ID,Timestamp,Dewpoint,Barometer,Solar Radiation Sensor
262,1748751720,57.920220774157315,29.92,0.0
263,1748751780,58.061771620494255,29.92,0.0
264,1748751840,58.254109023549645,29.92,0.0
265,1748751900,58.02230541736617,29.92,0.0
266,1748751960,57.633414612410334,29.92,0.0
267,1748752020,58.605170932166644,29.92,0.0
268,1748752080,58.19850159265265,29.92,0.0
269,1748752140,57.9054467365825,29.92,0.0
270,1748752200,58.11529473940128,29.92,0.0
271,1748752260,58.231939692227535,29.92,0.0
272,1748752320,58.504077393089105,29.92,0.0
273,1748752380,57.95311230820856,29.92,0.0
274,1748752440,57.77399399525016,29.92,0.0
275,1748752500,57.834592765765514,29.92,0.0
276,1748752560,58.10627745362042,29.92,0.0
277,1748752620,58.583390428991585,29.92,0.0
278,1748752680,58.047131205157676,29.92,0.0
279,1748752740,57.89998225496281,29.92,0.0
280,1748752800,57.33997941274904,29.92,0.0
281,1748752860,58.075700659054725,29.92,0.0
282,1748752920,58.213346969766256,29.92,0.0
283,1748752980,57.900544826174624,29.92,0.0
284,1748753040,57.91264419034483,29.92,0.0
285,1748753100,57.9478449383257,29.92,0.0
286,1748753160,57.70847503390555,29.92,0.0
287,1748753220,58.51475824003167,29.92,0.0
288,1748753280,57.65344884746098,29.92,0.0
289,1748753340,58.53417513766074,29.92,0.0
290,1748753400,57.927472940252564,29.92,0.0
291,1748753460,57.61050872483976,29.92,0.0
292,1748753520,58.877980410940054,29.92,0.0
293,1748753580,58.27130946938401,29.92,0.0
294,1748753640,58.08455977516858,29.92,0.0
295,1748753700,57.64787577328808,29.92,0.0
296,1748753760,58.19320468559958,29.92,0.0
297,1748753820,57.362465785039014,29.92,0.0
298,1748753880,58.44879254183657,29.92,0.0
299,1748753940,57.38822891123791,29.92,0.0
300,1748754000,57.91193596554299,29.92,0.0
301,1748754060,57.95086873999274,29.92,0.0
302,1748754120,57.34109868635969,29.92,0.0
303,1748754180,58.494063000313055,29.92,0.0
304,1748754240,57.655959699570836,29.92,0.0
305,1748754300,58.15527894019466,29.92,0.0
306,1748754360,57.89254704051113,29.92,0.0
307,1748754420,57.891648355144525,29.92,0.0
308,1748754480,57.40951594486154,29.92,0.0
309,1748754540,58.399125173591884,29.92,0.0
310,1748754600,58.41377249664855,29.92,0.0
311,1748754660,57.650798641152804,29.92,0.0
312,1748754720,57.85605981890096,29.92,0.0
313,1748754780,57.62058636696141,29.92,0.0
314,1748754840,58.42630151681671,29.92,0.0
315,1748754900,57.83394091283249,29.92,0.0
316,1748754960,58.686769701402184,29.92,0.0
317,1748755020,58.369422849863305,29.92,0.0
318,1748755080,58.37816223874671,29.92,0.0
319,1748755140,57.959926468062996,29.92,0.0
320,1748755200,58.73167355990804,29.92,0.0
321,1748755260,58.7371700237307,29.92,0.0
322,1748755320,58.678252625089534,29.92,0.0
323,1748755380,57.989483197306754,29.92,0.0
324,1748755440,57.972477589738205,29.92,0.0
325,1748755500,58.63013220351852,29.92,0.0
326,1748755560,57.997519715052206,29.92,0.0
327,1748755620,58.64350569036013,29.92,0.0
328,1748755680,58.51755372603928,29.92,0.0
329,1748755740,58.49140549786849,29.92,0.0
330,1748755800,58.04445601198687,29.92,0.0
331,1748755860,58.40962357418651,29.92,0.0
332,1748755920,58.315376234650465,29.92,0.0
333,1748755980,58.076902101654994,29.92,0.0
334,1748756040,58.317209916085154,29.92,0.0
335,1748756100,58.512149225173815,29.92,0.0
336,1748756160,57.73053404184121,29.92,0.0
337,1748756220,58.12579697927673,29.92,0.0
338,1748756280,58.137803889020255,29.92,0.0
339,1748756340,57.57574218243467,29.92,0.0
340,1748756400,58.38904500664249,29.92,0.0
341,1748756460,58.19991473801391,29.92,0.0
342,1748756520,58.01293754348869,29.92,0.0
343,1748756580,58.06083948967756,29.92,0.0
344,1748756640,58.684506543754516,29.92,0.0
345,1748756700,57.98783617700301,29.92,0.0
346,1748756760,58.336346268738836,29.92,0.0
347,1748756820,58.40198707401906,29.92,0.0
348,1748756880,58.296829427010366,29.92,0.0
349,1748756940,57.49404823357988,29.92,0.0
350,1748757000,58.140666623234594,29.92,0.0
351,1748757060,58.185851292246696,29.92,0.0
352,1748757120,58.13272292792128,29.92,0.0
353,1748757180,57.46639511813653,29.92,0.0
354,1748757240,58.84730323024981,29.92,0.0
355,1748757300,58.61266175954171,29.92,0.0
356,1748757360,58.52618267293631,29.92,0.0
357,1748757420,58.44185118506489,29.92,0.0
358,1748757480,58.05756867470903,29.92,0.0
359,1748757540,57.970490560853456,29.92,0.0
360,1748757600,58.286509902821464,29.92,0.0
361,1748757660,58.128037517812515,29.92,3.4906474277972444
362,1748757720,58.49506996482654,29.92,6.981228398699122
363,1748757780,58.61162751190004,29.92,10.471676457075516
364,1748757840,58.2767578143535,29.92,13.96192514982676
365,1748757900,58.72929733462348,29.92,17.451908027648834
366,1748757960,58.27778472083175,29.92,20.941558646298446
367,1748758020,58.42287352566568,29.92,24.43081056785804
368,1748758080,57.901452881709154,29.92,27.919597362000864
369,1748758140,57.993193472473024,29.92,31.40785260725496
370,1748758200,57.885642142403825,29.92,34.89550989226887
371,1748758260,58.23570980241105,29.92,38.382502817075206
372,1748758320,58.05600071723656,29.92,41.868764994355104
373,1748758380,58.58052139879396,29.92,45.354230050702036
374,1748758440,58.26210602095428,29.92,48.838831627885504
375,1748758500,58.46846673668957,29.92,52.32250338411445
376,1748758560,58.78526054132052,29.92,55.80517899530023
377,1748758620,58.013281467871806,29.92,59.28679215631936
378,1748758680,57.969158319379325,29.92,62.76727658227592
379,1748758740,58.823990986441764,29.92,66.24656600976341
380,1748758800,57.61943283257458,29.92,69.72459419812647
381,1748758860,57.9318366176999,29.92,73.20129493072183
382,1748758920,58.0485969996158,29.92,76.6766020161791
383,1748758980,58.081960608033384,29.92,80.15044928966111
384,1748759040,58.21651547804896,29.92,83.62277061412284
385,1748759100,58.19011918711023,29.92,87.09349988157172
386,1748759160,58.158832165790294,29.92,90.56257101432543
387,1748759220,58.23672259110357,29.92,94.02991796627016
388,1748759280,58.2683502036272,29.92,97.495474724118
389,1748759340,58.21703800817693,29.92,100.9591753086638
390,1748759400,57.51529015492439,29.92,104.42095377604126
391,1748759460,58.303283409695794,29.92,107.88074421897839
392,1748759520,58.00251522310468,29.92,111.33848076805234
393,1748759580,58.87476645526785,29.92,114.79409759294342
394,1748759640,58.709798936719515,29.92,118.24752890368843
395,1748759700,58.07144638458832,29.92,121.69870895193328
396,1748759760,58.089511745984524,29.92,125.14757203218463
397,1748759820,58.38833395505046,29.92,128.59405248306098
398,1748759880,58.14481157364594,29.92,132.038084688542
399,1748759940,58.277945710536564,29.92,135.47960307921977
400,1748760000,57.80262023018703,29.92,138.91854213354432
401,1748760060,57.95901774858576,29.92,142.35483637907345
402,1748760120,58.48281782631777,29.92,145.788420393718
403,1748760180,58.90550769500466,29.92,149.2192288069877
404,1748760240,57.97729627270995,29.92,152.64719630123585
405,1748760300,58.70373485975389,29.92,156.0722576129026
406,1748760360,58.09490668494726,29.92,159.49434753375772
407,1748760420,57.99182969355114,29.92,162.91340091214198
408,1748760480,57.64525737770727,29.92,166.32935265420744
409,1748760540,57.55298837221682,29.92,169.74213772515697
410,1748760600,58.26518145622462,29.92,173.15169115048226
411,1748760660,57.67610337994464,29.92,176.5579480172008
412,1748760720,58.278947316773156,29.92,179.9608434750921
413,1748760780,58.38908607431067,29.92,183.3603127379312
414,1748760840,58.550210415447296,29.92,186.7562910847244
415,1748760900,58.04525084532936,29.92,190.14871386093853
416,1748760960,58.08514242127412,29.92,193.5375164797342
417,1748761020,58.1174429615078,29.92,196.92263442319447
418,1748761080,57.72111255999056,29.92,200.30400324355315
419,1748761140,58.783021034969046,29.92,203.6815585644221
420,1748761200,58.30483272173169,29.92,207.0552360820166
421,1748761260,58.04994179824642,29.92,210.42497156637984
422,1748761320,57.7558532531462,29.92,213.7907008626055
423,1748761380,57.91134510329889,29.92,217.15235989205937
424,1748761440,57.87619193982075,29.92,220.50988465359927
425,1748761500,58.36182876059522,29.92,223.86321122479362
426,1748761560,57.949453226763374,29.92,227.21227576313802
427,1748761620,58.218346873848645,29.92,230.55701450727133
428,1748761680,57.94699606148197,29.92,233.89736377818951
429,1748761740,58.061413178852014,29.92,237.23325998045684
430,1748761800,58.3805247024044,29.92,240.56463960341853
431,1748761860,57.96423912207142,29.92,243.89143922240865
432,1748761920,58.266164687151715,29.92,247.21359549995796
433,1748761980,58.1972330423777,29.92,250.53104518699962
434,1748762040,57.944692385217614,29.92,253.84372512407373
435,1748762100,57.81029719716851,29.92,257.15157224252926
436,1748762160,57.844187766053395,29.92,260.4545235657253
437,1748762220,58.09936662440772,29.92,263.75251621022977
438,1748762280,58.3782755690519,29.92,267.0454873870167
439,1748762340,57.63437170723822,29.92,270.33337440266155
440,1748762400,58.142382182702114,29.92,273.6161146605349
441,1748762460,57.71823926278008,29.92,276.8936456619943
442,1748762520,57.606895102365556,29.92,280.1659050075739
443,1748762580,57.96395535742418,29.92,283.43283039817277
444,1748762640,57.25851154994615,29.92,286.6943596362403
445,1748762700,57.36153728194951,29.92,289.95043062696135
446,1748762760,57.86518459688832,29.92,293.20098137943785
447,1748762820,58.17344807658507,29.92,296.44595000786904
448,1748762880,57.94268598944372,29.92,299.6852747327297
449,1748762940,58.03953550820844,29.92,302.9188938819464
450,1748763000,58.298609434762035,29.92,306.1467458920718
451,1748763060,57.917924578024596,29.92,309.36876930945647
452,1748763120,57.62029922228307,29.92,312.584902791419
453,1748763180,57.96342408749581,29.92,315.79508510741374
454,1748763240,57.309919116419266,29.92,318.9992551401969
455,1748763300,57.44709137934052,29.92,322.1973518869897
456,1748763360,57.379084772365744,29.92,325.3893144606401
457,1748763420,58.02321201531711,29.92,328.5750820907819
458,1748763480,58.54034819580981,29.92,331.7545941249911
459,1748763540,57.19397492195124,29.92,334.9277900299425
460,1748763600,57.54668476285701,29.92,338.0946093925596
461,1748763660,58.04868374532898,29.92,341.2549919211667
462,1748763720,58.33223936116563,29.92,344.40887744663615
463,1748763780,58.15823472970201,29.92,347.55620592353364
464,1748763840,57.35113168664002,29.92,350.6969174312619
465,1748763900,57.46415460177278,29.92,353.830952175201
466,1748763960,57.37640521689891,29.92,356.95825048784695
467,1748764020,57.3386505799419,29.92,360.078752829948
468,1748764080,57.987108490493995,29.92,363.1923997916374
469,1748764140,57.0917299101327,29.92,366.29913209356533
470,1748764200,57.82462152422217,29.92,369.39889058802703
471,1748764260,57.17308660456132,29.92,372.491616260089
472,1748764320,57.23545952661309,29.92,375.57725022871267
473,1748764380,56.93448249933406,29.92,378.65573374787465
474,1748764440,57.37226400089453,29.92,381.72700820768677
475,1748764500,57.42125165291566,29.92,384.7910151355102
476,1748764560,57.15374981943328,29.92,387.84769619706964
477,1748764620,56.951005979874026,29.92,390.89699319756403
478,1748764680,57.53298036583046,29.92,393.93884808277375
479,1748764740,57.79077520432437,29.92,396.9732029401666
480,1748764800,57.30219211047264,29.92,399.99999999999994
481,1748764860,57.98235049441221,29.92,403.0191816364212
482,1748764920,57.24453483949516,29.92,406.0306903685633
483,1748764980,57.54311068878019,29.92,409.0344688616418
484,1748765040,57.84054772095273,29.92,412.03045992804334
485,1748765100,57.009210891221834,29.92,415.01860652841725
486,1748765160,57.820044107191606,29.92,417.99885177275905
487,1748765220,57.352677160046255,29.92,420.97113892149565
488,1748765280,57.54739117791111,29.92,423.93541138656394
489,1748765340,57.55248613448049,29.92,426.8916127324893
490,1748765400,57.977068024295455,29.92,429.83968667745904
491,1748765460,57.19336529664499,29.92,432.77957709439517
492,1748765520,56.96861202293239,29.92,435.7112280120215
493,1748765580,56.98689365731718,29.92,438.63458361593104
494,1748765640,57.48209299672635,29.92,441.5495882496463
495,1748765700,57.273427822440055,29.92,444.4561864156817
496,1748765760,57.316389107698285,29.92,447.3543227765976
497,1748765820,57.2896394269015,29.92,450.2439421560548
498,1748765880,56.95049504861845,29.92,453.12498953986636
499,1748765940,57.63507885087779,29.92,455.99741007704233
500,1748766000,56.81595202679381,29.92,458.8611490808369
501,1748766060,57.25234693743759,29.92,461.7161520297868
502,1748766120,57.3555936945874,29.92,464.56236456875183
503,1748766180,57.362951566367826,29.92,467.3997325099475
504,1748766240,57.30785296012382,29.92,470.2282018339786
505,1748766300,56.68614856768195,29.92,473.0477186908658
506,1748766360,56.23331566345323,29.92,475.858229401073
507,1748766420,57.128028171839375,29.92,478.6596804565271
508,1748766480,56.965198494841545,29.92,481.4520185216386
509,1748766540,56.31869915416978,29.92,484.2351904343153
510,1748766600,56.89762933563484,29.92,487.00914320697655
511,1748766660,57.124148840002746,29.92,489.77382402755956
512,1748766720,56.87224562260739,29.92,492.5291802605266
513,1748766780,56.93104378045119,29.92,495.27515944786734
514,1748766840,57.046376881898254,29.92,498.0117093100956
515,1748766900,57.08769826059729,29.92,500.73877774724735
516,1748766960,57.15812675795869,29.92,503.45631283986984
517,1748767020,56.91688076339358,29.92,506.1642628500129
518,1748767080,56.51201126872623,29.92,508.8625762222111
519,1748767140,56.80541650055868,29.92,511.55120158446783
520,1748767200,56.63098089655797,29.92,514.2300877492313
521,1748767260,57.011771482523685,29.92,516.8991837143711
522,1748767320,57.290626506655904,29.92,519.5584386641468
523,1748767380,56.48824224967751,29.92,522.2078019701779
524,1748767440,57.378283573401106,29.92,524.8472231924056
525,1748767500,56.47070766804874,29.92,527.476652080055
526,1748767560,56.55650070054689,29.92,530.09603857259
527,1748767620,57.30103043976483,29.92,532.7053328006674
528,1748767680,56.72296634861859,29.92,535.3044850870867
529,1748767740,56.22197307813642,29.92,537.8934459477343
530,1748767800,57.18783403586086,29.92,540.4721660925283
531,1748767860,56.57280134405811,29.92,543.0405964263533
532,1748767920,56.30794191265369,29.92,545.5986880499988
533,1748767980,56.64353531699021,29.92,548.1463922610872
534,1748768040,56.51998903626742,29.92,550.6836605550033
535,1748768100,56.769380806662184,29.92,553.2104446258154
536,1748768160,56.52329270863301,29.92,555.7266963671979
537,1748768220,56.35652238198569,29.92,558.232367873344
538,1748768280,56.37828201062659,29.92,560.7274114398807
539,1748768340,56.45163279686845,29.92,563.2117795647746
540,1748768400,55.779181501892765,29.92,565.6854249492379
541,1748768460,56.35600034170445,29.92,568.1483004986285
542,1748768520,56.15620578015235,29.92,570.6003593233452
543,1748768580,57.4819272250498,29.92,573.0415547397234
544,1748768640,56.91220951180882,29.92,575.4718402709209
545,1748768700,56.516533247258224,29.92,577.8911696478045
546,1748768760,56.28453749520188,29.92,580.29949680983
547,1748768820,56.01982843032107,29.92,582.6967759059203
548,1748768880,56.603865397971916,29.92,585.0829612953364
549,1748768940,56.16390811264064,29.92,587.4580075485485
550,1748769000,56.27744416835694,29.92,589.821869448099
551,1748769060,56.03152757503843,29.92,592.1745019894657
552,1748769120,57.341390387957304,29.92,594.5158603819153
553,1748769180,56.676248410040294,29.92,596.8459000493596
554,1748769240,55.94294511257321,29.92,599.1645766312016
555,1748769300,55.98575421042409,29.92,601.4718459831819
556,1748769360,56.44191355083127,29.92,603.7676641782177
557,1748769420,56.656668943430304,29.92,606.0519875072396
558,1748769480,55.84040683203882,29.92,608.3247724800249
559,1748769540,56.04859911136524,29.92,610.585975826023
560,1748769600,56.446268165110574,29.92,612.8355544951825
561,1748769660,56.36480340069937,29.92,615.0734656587675
562,1748769720,56.13988173509097,29.92,617.299666710176
563,1748769780,55.84261544976109,29.92,619.5141152657484
564,1748769840,55.294577775970275,29.92,621.7167691655767
565,1748769900,56.55889177304626,29.92,623.9075864743054
566,1748769960,55.752258043483394,29.92,626.0865254819312
567,1748770020,55.35731676928081,29.92,628.2535447045958
568,1748770080,55.982757300327265,29.92,630.4086028853776
569,1748770140,55.6459263738116,29.92,632.5516589950746
570,1748770200,55.85444919334327,29.92,634.6826722329881
571,1748770260,55.60982601226134,29.92,636.8016020276976
572,1748770320,55.64470970286078,29.92,638.9084080378342
573,1748770380,55.9987249942791,29.92,641.0030501528486
574,1748770440,55.89051628739804,29.92,643.0854884937738
575,1748770500,56.600851884656365,29.92,645.1556834139861
576,1748770560,55.643476329834826,29.92,647.2135954999578
577,1748770620,55.89305249981184,29.92,649.2591855720099
578,1748770680,56.46173804595412,29.92,651.2924146850553
